java.io.PrintWriter.print(Object);System.IO.TextWriter.Write(java.lang.Object)
java.io.PrintWriter.append(CharSequence);System.IO.TextWriter.Write(java.lang.CharSequence)
java.io.PrintWriter.print(float);System.IO.TextWriter.Write(float)
java.io.PrintWriter.println(boolean);System.IO.TextWriter.WriteLine(boolean)
java.io.PrintWriter.println();System.IO.TextWriter.WriteLine()
java.io.PrintWriter.print(String);System.IO.TextWriter.Write(java.lang.String)
java.io.PrintWriter.print(boolean);System.IO.TextWriter.Write(boolean)
java.io.PrintStream.println(float);System.IO.TextWriter.WriteLine(float)
java.io.PrintStream.println(int);System.IO.TextWriter.WriteLine(int)
java.io.PrintStream.print(long);System.IO.TextWriter.Write(long)
java.io.PrintStream.println(long);System.IO.TextWriter.WriteLine(long)
java.io.PrintStream.print(int);System.IO.TextWriter.Write(int)
java.io.PrintStream.print(char[]);System.IO.TextWriter.Write(char[])
java.io.PrintStream.print(double);System.IO.TextWriter.Write(double)
java.io.PrintStream.println(Object);System.IO.TextWriter.WriteLine(java.lang.Object)
java.io.PrintStream.println(String);System.IO.TextWriter.WriteLine(java.lang.String)
java.io.PrintStream.println(char[]);System.IO.TextWriter.WriteLine(char[])
java.io.PrintStream.println(double);System.IO.TextWriter.WriteLine(double)
java.io.PrintStream.print(Object);System.IO.TextWriter.Write(java.lang.Object)
java.io.PrintStream.print(float);System.IO.TextWriter.Write(float)
java.io.PrintStream.println(boolean);System.IO.TextWriter.WriteLine(boolean)
java.io.PrintStream.println();System.IO.TextWriter.WriteLine()
java.io.PrintStream.print(String);System.IO.TextWriter.Write(java.lang.String)
java.io.PrintStream.print(boolean);System.IO.TextWriter.Write(boolean)
java.io.ByteArrayOutputStream.toByteArray();System.IO.TextWriter.ToArray()
java.nio.charset.CharsetDecoder.decode(ByteBuffer);System.Text.Decoder.ILOG.J2CsMapping.NIO.CharBuffer.Decode(@1,@0)
java.nio.charset.Charset.newDecoder();System.Text.Decoder.GetDecoder()
java.nio.charset.Charset.forName(String);System.Text.Decoder.System.Text.Encoding.GetEncoding(@1)
java.nio.charset.Charset.newEncoder();System.Text.Decoder.GetEncoder()
java.nio.charset.CharsetEncoder.encode(CharBuffer);System.Text.Decoder.ILOG.J2CsMapping.NIO.ByteBuffer.Encode(@1,@0)
